Date,Daily Max Concentration,Units,Daily AQI Value,Local Site Name,AQS Parameter Description,State,County,Site Latitude,Site Longitude
8/7/2022,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
8/9/2022,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
8/10/2022,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
8/11/2022,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
8/12/2022,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
8/13/2022,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
8/14/2022,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
8/18/2022,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
8/19/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
8/20/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
8/21/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
8/23/2022,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
8/24/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
8/25/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
8/26/2022,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
8/27/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
8/28/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
8/30/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
8/31/2022,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/1/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/2/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/3/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/4/2022,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/5/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/6/2022,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/8/2022,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/9/2022,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
9/10/2022,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/1/2022,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/3/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/4/2022,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/5/2022,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/6/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/7/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/8/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/9/2022,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/12/2022,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/15/2022,0.6,ppm,7,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/16/2022,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/18/2022,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/19/2022,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/20/2022,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/21/2022,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/22/2022,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/24/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/26/2022,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/27/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/28/2022,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/29/2022,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
10/31/2022,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/1/2022,0.6,ppm,7,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/2/2022,0.6,ppm,7,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/3/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/4/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/5/2022,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/16/2022,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/17/2022,0.7,ppm,8,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/18/2022,0.6,ppm,7,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/19/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/20/2022,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/22/2022,0.6,ppm,7,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/23/2022,0.8,ppm,9,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/24/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/25/2022,0.6,ppm,7,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/26/2022,0.7,ppm,8,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/27/2022,0.7,ppm,8,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
11/29/2022,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/6/2022,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/7/2022,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/8/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/9/2022,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/10/2022,0.6,ppm,7,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/11/2022,0.6,ppm,7,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/14/2022,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/15/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/16/2022,0.3,ppm,3,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/17/2022,0.7,ppm,8,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/18/2022,0.8,ppm,9,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/20/2022,0.7,ppm,8,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/21/2022,0.8,ppm,9,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/22/2022,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/23/2022,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/24/2022,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/25/2022,0.5,ppm,6,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/27/2022,0.6,ppm,7,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/28/2022,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/29/2022,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/30/2022,0.2,ppm,2,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
12/31/2022,0.4,ppm,5,DEL NORTE HIGH SCHOOL,Carbon monoxide,NM,Bernalillo,35.1343,-106.5852
1/3/2022,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/4/2022,0.6,ppm,7,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/5/2022,0.7,ppm,8,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/6/2022,0.6,ppm,7,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/8/2022,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/10/2022,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/11/2022,0.6,ppm,7,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/12/2022,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/13/2022,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/14/2022,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/15/2022,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/17/2022,0.6,ppm,7,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/21/2022,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/22/2022,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/23/2022,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/26/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/27/2022,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/28/2022,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/29/2022,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
1/30/2022,0.6,ppm,7,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/1/2022,0.8,ppm,9,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/2/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/3/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/4/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/5/2022,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/6/2022,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/8/2022,0.7,ppm,8,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/9/2022,0.7,ppm,8,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/10/2022,0.7,ppm,8,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/11/2022,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/12/2022,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/13/2022,0.6,ppm,7,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/15/2022,0.9,ppm,10,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/16/2022,0.7,ppm,8,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/17/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/18/2022,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/19/2022,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/20/2022,0.8,ppm,9,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/21/2022,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/23/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/24/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/26/2022,0.6,ppm,7,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
2/27/2022,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/1/2022,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/2/2022,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/3/2022,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/4/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/6/2022,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/18/2022,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/19/2022,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/20/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/22/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/23/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/24/2022,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/25/2022,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/26/2022,0.4,ppm,5,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/27/2022,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/29/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/30/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
3/31/2022,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/1/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/2/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/3/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/4/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/5/2022,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/6/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/7/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/8/2022,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/9/2022,0.5,ppm,6,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
4/10/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/5/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/7/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/8/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/9/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/10/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/11/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/12/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/13/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/14/2022,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/15/2022,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/16/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/17/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/18/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/21/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/22/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/23/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/24/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/25/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/26/2022,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/27/2022,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/28/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/29/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/30/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
5/31/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/1/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/2/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/3/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/4/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/5/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/6/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/7/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/8/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/9/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/11/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/12/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/13/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/14/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/15/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/16/2022,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/17/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/18/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/19/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/20/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/21/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/22/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/23/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/24/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/25/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/26/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/27/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/28/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/29/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
6/30/2022,0.3,ppm,3,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/1/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/2/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/3/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/7/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/8/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/9/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/10/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/12/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/14/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/15/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/16/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/17/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/19/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/20/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/21/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/22/2022,0.2,ppm,2,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
7/23/2022,0.1,ppm,1,SOUTH VALLEY,Carbon monoxide,NM,Bernalillo,35.01708,-106.65739
